Ano;Cod Mun;Espécie;Produção (Ton)
2024;1101435;Lambari;0
2024;1101435;Matrinxa;0
2024;1101435;Pacu e patinga;1,05
2024;1101435;Piau, piapara, piaucu, piava;0
2024;1101435;Pintado, cachara, cachapira, pintachara, surubim;6,28
2024;1101435;Pirapitinga;0
2024;1101435;Pirarucu;1,785
2024;1101435;Tambacu, tambatinga;18,38
2024;1101435;Tambaqui;218,48
2024;1101435;Tilapia;1,2
2024;1101435;Traira e trairao;0
2024;1101435;Truta;0
2024;1101435;Tucunare;0
2024;1101435;Outros peixes;1,05
2024;1101450;Carpa;0
2024;1101450;Curimata e Curimbata;0
2024;1101450;Dourado;0
2024;1101450;Jatuarana, piabanha e piracanjuba;0,32
2024;1101450;Lambari;0
2024;1101450;Matrinxa;0,115
2024;1101450;Pacu e patinga;0,59
2024;1101450;Piau, piapara, piaucu, piava;0,2
2024;1101450;Pintado, cachara, cachapira, pintachara, surubim;4,28
2024;1101450;Pirapitinga;0
2024;1101450;Pirarucu;1,08
2024;1101450;Tambacu, tambatinga;12,8
2024;1101450;Tambaqui;115,214
2024;1101450;Tilapia;1,2
2024;1101450;Traira e trairao;0
2024;1101450;Truta;0
2024;1101450;Tucunare;0
2024;1101450;Outros peixes;1
2024;1101468;Carpa;0
2024;1101468;Curimata e Curimbata;0
2024;1101468;Dourado;0
2024;1101468;Jatuarana, piabanha e piracanjuba;0,465
2024;1101468;Lambari;0
2024;1101468;Matrinxa;0,2
2024;1101468;Pacu e patinga;0,205
2024;1101468;Piau, piapara, piaucu, piava;0,1
2024;1101468;Pintado, cachara, cachapira, pintachara, surubim;1,05
2024;1101468;Pirapitinga;0,14
2024;1101468;Pirarucu;0,33
2024;1101468;Tambacu, tambatinga;0,045
2024;1101468;Tambaqui;28,64
2024;1101468;Tilapia;0,16
2024;1101468;Traira e trairao;0
2024;1101468;Truta;0
2024;1101468;Tucunare;0
2024;1101468;Outros peixes;0,42
2024;1101476;Carpa;0,12
2024;1101476;Curimata e Curimbata;0
2024;1101476;Dourado;0
2024;1101476;Jatuarana, piabanha e piracanjuba;0,7
2024;1101476;Lambari;0
2024;1101476;Matrinxa;1,78
2024;1101476;Pacu e patinga;2,75
2024;1101476;Piau, piapara, piaucu, piava;1,5
2024;1101476;Pintado, cachara, cachapira, pintachara, surubim;23,88
2024;1101476;Pirapitinga;2,05
2024;1101476;Pirarucu;80,45
2024;1101476;Tambacu, tambatinga;4,28
2024;1101476;Tambaqui;1871,5
2024;1101476;Tilapia;3,15
2024;1101476;Traira e trairao;0
2024;1101476;Truta;0
2024;1101476;Tucunare;0
2024;1101476;Outros peixes;2,8
2024;1101484;Carpa;0
2024;1101484;Curimata e Curimbata;0
2024;1101484;Dourado;0
2024;1101484;Jatuarana, piabanha e piracanjuba;1,48
2024;1101484;Lambari;0
2024;1101484;Matrinxa;0,2
2024;1101484;Pacu e patinga;0,9
2024;1101484;Piau, piapara, piaucu, piava;0,24
2024;1101484;Pintado, cachara, cachapira, pintachara, surubim;5,55
2024;1101484;Pirapitinga;0
2024;1101484;Pirarucu;1,8
2024;1101484;Tambacu, tambatinga;0,23
2024;1101484;Tambaqui;152,64
2024;1101484;Tilapia;1,15
2024;1101484;Traira e trairao;0
2024;1101484;Truta;0
2024;1101484;Tucunare;0
2024;1101484;Outros peixes;0,5
2024;1101492;Carpa;0
2024;1101492;Curimata e Curimbata;0
2024;1101492;Dourado;0
2024;1101492;Jatuarana, piabanha e piracanjuba;0,248
2024;1101492;Lambari;0
2024;1101492;Matrinxa;0,4
2024;1101492;Pacu e patinga;1
2024;1101492;Piau, piapara, piaucu, piava;1,15
2024;1101492;Pintado, cachara, cachapira, pintachara, surubim;15
2024;1101492;Pirapitinga;0
2024;1101492;Pirarucu;8,12
2024;1101492;Tambacu, tambatinga;0
2024;1101492;Tambaqui;286,32
2024;1101492;Tilapia;1,15
2024;1101492;Traira e trairao;0
2024;1101492;Truta;0
2024;1101492;Tucunare;0
2024;1101492;Outros peixes;0
2024;1101500;Carpa;0
2024;1101500;Curimata e Curimbata;0
2024;1101500;Dourado;0
2024;1101500;Jatuarana, piabanha e piracanjuba;0
2024;1101500;Lambari;0
2024;1101500;Matrinxa;0
2024;1101500;Pacu e patinga;0
2024;1101500;Piau, piapara, piaucu, piava;0,26
2024;1101500;Pintado, cachara, cachapira, pintachara, surubim;3,54
2024;1101500;Pirapitinga;0
2024;1101500;Pirarucu;0,98
2024;1101500;Tambacu, tambatinga;14,36
2024;1101500;Tambaqui;74,531
2024;1101500;Tilapia;0,68
2024;1101500;Traira e trairao;0
2024;1101500;Truta;0
2024;1101500;Tucunare;0
2024;1101500;Outros peixes;0
2024;1101559;Carpa;0
2024;1101559;Curimata e Curimbata;0
2024;1101559;Dourado;0
2024;1101559;Jatuarana, piabanha e piracanjuba;0,4
2024;1101559;Lambari;0
2024;1101559;Matrinxa;0
2024;1101559;Pacu e patinga;0,9
2024;1101559;Piau, piapara, piaucu, piava;0
2024;1101559;Pintado, cachara, cachapira, pintachara, surubim;4,72
2024;1101559;Pirapitinga;0
2024;1101559;Pirarucu;1,24
2024;1101559;Tambacu, tambatinga;0
2024;1101559;Tambaqui;126,55
2024;1101559;Tilapia;0,95
2024;1101559;Traira e trairao;0
2024;1101559;Truta;0
2024;1101559;Tucunare;0
2024;1101559;Outros peixes;1,1
2024;1101609;Carpa;0
2024;1101609;Curimata e Curimbata;0,18
2024;1101609;Dourado;0
2024;1101609;Jatuarana, piabanha e piracanjuba;0,45
2024;1101609;Lambari;0
2024;1101609;Matrinxa;0
2024;1101609;Pacu e patinga;8,65
2024;1101609;Piau, piapara, piaucu, piava;0,52
2024;1101609;Pintado, cachara, cachapira, pintachara, surubim;320,14
2024;1101609;Pirapitinga;0
2024;1101609;Pirarucu;98,65
2024;1101609;Tambacu, tambatinga;1,8
2024;1101609;Tambaqui;3333,757
2024;1101609;Tilapia;1,22
2024;1101609;Traira e trairao;0
2024;1101609;Truta;0
2024;1101609;Tucunare;0
2024;1101609;Outros peixes;0
2024;1101708;Carpa;0
2024;1101708;Curimata e Curimbata;0,45
2024;1101708;Dourado;0
2024;1101708;Jatuarana, piabanha e piracanjuba;0,44
2024;1101708;Lambari;0
2024;1101708;Matrinxa;0,68
2024;1101708;Pacu e patinga;0,62
2024;1101708;Piau, piapara, piaucu, piava;0,65
2024;1101708;Pintado, cachara, cachapira, pintachara, surubim;40,136
2024;1101708;Pirapitinga;0,8
2024;1101708;Pirarucu;12,2
2024;1101708;Tambacu, tambatinga;271,297
2024;1101708;Tambaqui;2719,68
2024;1101708;Tilapia;0,6
2024;1101708;Traira e trairao;0
2024;1101708;Truta;0
2024;1101708;Tucunare;0
2024;1101708;Outros peixes;1
2024;1101757;Carpa;0
2024;1101757;Curimata e Curimbata;0
2024;1101757;Dourado;0
2024;1101757;Jatuarana, piabanha e piracanjuba;0,778
2024;1101757;Lambari;0
2024;1101757;Matrinxa;0
2024;1101757;Pacu e patinga;0,65
2024;1101757;Piau, piapara, piaucu, piava;0
2024;1101757;Pintado, cachara, cachapira, pintachara, surubim;3,548
2024;1101757;Pirapitinga;0
2024;1101757;Pirarucu;1,32
2024;1101757;Tambacu, tambatinga;0
2024;1101757;Tambaqui;110,355
2024;1101757;Tilapia;0,68
2024;1101757;Traira e trairao;0
2024;1101757;Truta;0
2024;1101757;Tucunare;0
2024;1101757;Outros peixes;0,8
2024;1101807;Carpa;0
2024;1101807;Curimata e Curimbata;0
2024;1101807;Dourado;0
2024;1101807;Jatuarana, piabanha e piracanjuba;0,55
2024;1101807;Lambari;0
2024;1101807;Matrinxa;0
2024;1101807;Pacu e patinga;1,88
2024;1101807;Piau, piapara, piaucu, piava;0
2024;1101807;Pintado, cachara, cachapira, pintachara, surubim;6,78
2024;1101807;Pirapitinga;0
2024;1101807;Pirarucu;4,78
2024;1101807;Tambacu, tambatinga;0,55
2024;1101807;Tambaqui;346,58
2024;1101807;Tilapia;2,405
2024;1101807;Traira e trairao;0
2024;1101807;Truta;0
2024;1101807;Tucunare;0
2024;1101807;Outros peixes;1
2024;1200013;Carpa;0
2024;1200013;Curimata e Curimbata;6
2024;1200013;Dourado;0
2024;1200013;Jatuarana, piabanha e piracanjuba;0
2024;1200013;Lambari;0
2024;1200013;Matrinxa;0
2024;1200013;Pacu e patinga;0
2024;1200013;Piau, piapara, piaucu, piava;8,4
2024;1200013;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200013;Pirapitinga;24
2024;1200013;Pirarucu;0
2024;1200013;Tambacu, tambatinga;30
2024;1200013;Tambaqui;51,6
2024;1200013;Tilapia;0
2024;1200013;Traira e trairao;0
2024;1200013;Truta;0
2024;1200013;Tucunare;0
2024;1200013;Outros peixes;0
2024;1200054;Carpa;0
2024;1200054;Curimata e Curimbata;1,8
2024;1200054;Dourado;0
2024;1200054;Jatuarana, piabanha e piracanjuba;0
2024;1200054;Lambari;0
2024;1200054;Matrinxa;0
2024;1200054;Pacu e patinga;0
2024;1200054;Piau, piapara, piaucu, piava;0
2024;1200054;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200054;Pirapitinga;8,4
2024;1200054;Pirarucu;0
2024;1200054;Tambacu, tambatinga;0,6
2024;1200054;Tambaqui;1,2
2024;1200054;Tilapia;0
2024;1200054;Traira e trairao;0
2024;1200054;Truta;0
2024;1200054;Tucunare;0
2024;1200054;Outros peixes;0
2024;1200104;Carpa;0
2024;1200104;Curimata e Curimbata;21,6
2024;1200104;Dourado;0
2024;1200104;Jatuarana, piabanha e piracanjuba;0
2024;1200104;Lambari;0
2024;1200104;Matrinxa;0
2024;1200104;Pacu e patinga;0
2024;1200104;Piau, piapara, piaucu, piava;0
2024;1200104;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200104;Pirapitinga;147,6
2024;1200104;Pirarucu;0
2024;1200104;Tambacu, tambatinga;36
2024;1200104;Tambaqui;154,8
2024;1200104;Tilapia;0
2024;1200104;Traira e trairao;0
2024;1200104;Truta;0
2024;1200104;Tucunare;0
2024;1200104;Outros peixes;0
2024;1200138;Carpa;0
2024;1200138;Curimata e Curimbata;7,9
2024;1200138;Dourado;0
2024;1200138;Jatuarana, piabanha e piracanjuba;0
2024;1200138;Lambari;0
2024;1200138;Matrinxa;0
2024;1200138;Pacu e patinga;0
2024;1200138;Piau, piapara, piaucu, piava;5,53
2024;1200138;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200138;Pirapitinga;15,8
2024;1200138;Pirarucu;1,58
2024;1200138;Tambacu, tambatinga;14,22
2024;1200138;Tambaqui;33,97
2024;1200138;Tilapia;0
2024;1200138;Traira e trairao;0
2024;1200138;Truta;0
2024;1200138;Tucunare;0
2024;1200138;Outros peixes;0
2024;1200179;Carpa;0
2024;1200179;Curimata e Curimbata;0
2024;1200179;Dourado;0
2024;1200179;Jatuarana, piabanha e piracanjuba;0
2024;1200179;Lambari;0
2024;1200179;Matrinxa;0
2024;1200179;Pacu e patinga;0
2024;1200179;Piau, piapara, piaucu, piava;0
2024;1200179;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200179;Pirapitinga;10,44
2024;1200179;Pirarucu;0
2024;1200179;Tambacu, tambatinga;0
2024;1200179;Tambaqui;7,56
2024;1200179;Tilapia;0
2024;1200179;Traira e trairao;0
2024;1200179;Truta;0
2024;1200179;Tucunare;0
2024;1200179;Outros peixes;0
2024;1200203;Carpa;0
2024;1200203;Curimata e Curimbata;24
2024;1200203;Dourado;0
2024;1200203;Jatuarana, piabanha e piracanjuba;0
2024;1200203;Lambari;0
2024;1200203;Matrinxa;78,686
2024;1200203;Pacu e patinga;0
2024;1200203;Piau, piapara, piaucu, piava;60,87
2024;1200203;Pintado, cachara, cachapira, pintachara, surubim;3,62
2024;1200203;Pirapitinga;8,3
2024;1200203;Pirarucu;17
2024;1200203;Tambacu, tambatinga;0
2024;1200203;Tambaqui;46
2024;1200203;Tilapia;0,21
2024;1200203;Traira e trairao;0
2024;1200203;Truta;0
2024;1200203;Tucunare;0
2024;1200203;Outros peixes;0
2024;1200252;Carpa;0
2024;1200252;Curimata e Curimbata;0
2024;1200252;Dourado;0
2024;1200252;Jatuarana, piabanha e piracanjuba;0
2024;1200252;Lambari;0
2024;1200252;Matrinxa;0
2024;1200252;Pacu e patinga;0
2024;1200252;Piau, piapara, piaucu, piava;0
2024;1200252;Pintado, cachara, cachapira, pintachara, surubim;4,64
2024;1200252;Pirapitinga;5,8
2024;1200252;Pirarucu;0
2024;1200252;Tambacu, tambatinga;8,7
2024;1200252;Tambaqui;38,86
2024;1200252;Tilapia;0
2024;1200252;Traira e trairao;0
2024;1200252;Truta;0
2024;1200252;Tucunare;0
2024;1200252;Outros peixes;0
2024;1200302;Carpa;0
2024;1200302;Curimata e Curimbata;37,7
2024;1200302;Dourado;0
2024;1200302;Jatuarana, piabanha e piracanjuba;0
2024;1200302;Lambari;0
2024;1200302;Matrinxa;1,024
2024;1200302;Pacu e patinga;5,9
2024;1200302;Piau, piapara, piaucu, piava;56
2024;1200302;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200302;Pirapitinga;3,3
2024;1200302;Pirarucu;0
2024;1200302;Tambacu, tambatinga;32,13
2024;1200302;Tambaqui;33,915
2024;1200302;Tilapia;3,4
2024;1200302;Traira e trairao;0
2024;1200302;Truta;0
2024;1200302;Tucunare;0
2024;1200302;Outros peixes;0
2024;1200328;Carpa;0
2024;1200328;Curimata e Curimbata;2,8
2024;1200328;Dourado;0
2024;1200328;Jatuarana, piabanha e piracanjuba;0
2024;1200328;Lambari;0
2024;1200328;Matrinxa;0
2024;1200328;Pacu e patinga;0
2024;1200328;Piau, piapara, piaucu, piava;0,84
2024;1200328;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200328;Pirapitinga;0
2024;1200328;Pirarucu;0
2024;1200328;Tambacu, tambatinga;0
2024;1200328;Tambaqui;1,9
2024;1200328;Tilapia;0
2024;1200328;Traira e trairao;0
2024;1200328;Truta;0
2024;1200328;Tucunare;0
2024;1200328;Outros peixes;0
2024;1200336;Carpa;0
2024;1200336;Curimata e Curimbata;11,067
2024;1200336;Dourado;0
2024;1200336;Jatuarana, piabanha e piracanjuba;0
2024;1200336;Lambari;0
2024;1200336;Matrinxa;64,226
2024;1200336;Pacu e patinga;0
2024;1200336;Piau, piapara, piaucu, piava;54,345
2024;1200336;Pintado, cachara, cachapira, pintachara, surubim;11,363
2024;1200336;Pirapitinga;11,857
2024;1200336;Pirarucu;0
2024;1200336;Tambacu, tambatinga;1,976
2024;1200336;Tambaqui;41,006
2024;1200336;Tilapia;1,779
2024;1200336;Traira e trairao;0
2024;1200336;Truta;0
2024;1200336;Tucunare;0
2024;1200336;Outros peixes;0
2024;1200344;Carpa;0
2024;1200344;Curimata e Curimbata;0,575
2024;1200344;Dourado;0
2024;1200344;Jatuarana, piabanha e piracanjuba;0
2024;1200344;Lambari;0
2024;1200344;Matrinxa;0
2024;1200344;Pacu e patinga;0
2024;1200344;Piau, piapara, piaucu, piava;0
2024;1200344;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200344;Pirapitinga;0,725
2024;1200344;Pirarucu;0
2024;1200344;Tambacu, tambatinga;0
2024;1200344;Tambaqui;1,2
2024;1200344;Tilapia;0
2024;1200344;Traira e trairao;0
2024;1200344;Truta;0
2024;1200344;Tucunare;0
2024;1200344;Outros peixes;0
2024;1200351;Carpa;0
2024;1200351;Curimata e Curimbata;26,977
2024;1200351;Dourado;0
2024;1200351;Jatuarana, piabanha e piracanjuba;0
2024;1200351;Lambari;0
2024;1200351;Matrinxa;6,372
2024;1200351;Pacu e patinga;0
2024;1200351;Piau, piapara, piaucu, piava;23,298
2024;1200351;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200351;Pirapitinga;4,292
2024;1200351;Pirarucu;0
2024;1200351;Tambacu, tambatinga;1,349
2024;1200351;Tambaqui;39,239
2024;1200351;Tilapia;0,2
2024;1200351;Traira e trairao;0
2024;1200351;Truta;0
2024;1200351;Tucunare;0
2024;1200351;Outros peixes;0
2024;1200385;Carpa;0
2024;1200385;Curimata e Curimbata;0
2024;1200385;Dourado;0
2024;1200385;Jatuarana, piabanha e piracanjuba;0
2024;1200385;Lambari;0
2024;1200385;Matrinxa;0
2024;1200385;Pacu e patinga;0
2024;1200385;Piau, piapara, piaucu, piava;1,74
2024;1200385;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200385;Pirapitinga;3,48
2024;1200385;Pirarucu;0
2024;1200385;Tambacu, tambatinga;0
2024;1200385;Tambaqui;9,28
2024;1200385;Tilapia;0
2024;1200385;Traira e trairao;0
2024;1200385;Truta;0
2024;1200385;Tucunare;0
2024;1200385;Outros peixes;0
2024;1200393;Carpa;0
2024;1200393;Curimata e Curimbata;15,2
2024;1200393;Dourado;0
2024;1200393;Jatuarana, piabanha e piracanjuba;0
2024;1200393;Lambari;0
2024;1200393;Matrinxa;9,5
2024;1200393;Pacu e patinga;0
2024;1200393;Piau, piapara, piaucu, piava;20
2024;1200393;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200393;Pirapitinga;12
2024;1200393;Pirarucu;0
2024;1200393;Tambacu, tambatinga;5,5
2024;1200393;Tambaqui;15,8
2024;1200393;Tilapia;0
2024;1200393;Traira e trairao;0
2024;1200393;Truta;0
2024;1200393;Tucunare;0
2024;1200393;Outros peixes;0
2024;1200401;Carpa;0
2024;1200401;Curimata e Curimbata;45,234
2024;1200401;Dourado;0
2024;1200401;Jatuarana, piabanha e piracanjuba;0
2024;1200401;Lambari;0
2024;1200401;Matrinxa;0
2024;1200401;Pacu e patinga;0
2024;1200401;Piau, piapara, piaucu, piava;7,539
2024;1200401;Pintado, cachara, cachapira, pintachara, surubim;10,052
2024;1200401;Pirapitinga;32,669
2024;1200401;Pirarucu;0
2024;1200401;Tambacu, tambatinga;26,387
2024;1200401;Tambaqui;128,163
2024;1200401;Tilapia;3,77
2024;1200401;Traira e trairao;0
2024;1200401;Truta;0
2024;1200401;Tucunare;0
2024;1200401;Outros peixes;0
2024;1200427;Carpa;0
2024;1200427;Curimata e Curimbata;38
2024;1200427;Dourado;0
2024;1200427;Jatuarana, piabanha e piracanjuba;0
2024;1200427;Lambari;0
2024;1200427;Matrinxa;22
2024;1200427;Pacu e patinga;0
2024;1200427;Piau, piapara, piaucu, piava;46,82
2024;1200427;Pintado, cachara, cachapira, pintachara, surubim;2,5
2024;1200427;Pirapitinga;16,5
2024;1200427;Pirarucu;6,8
2024;1200427;Tambacu, tambatinga;0
2024;1200427;Tambaqui;44
2024;1200427;Tilapia;1,45
2024;1200427;Traira e trairao;0
2024;1200427;Truta;0
2024;1200427;Tucunare;0
2024;1200427;Outros peixes;0
2024;1200435;Carpa;0
2024;1200435;Curimata e Curimbata;3,1
2024;1200435;Dourado;0
2024;1200435;Jatuarana, piabanha e piracanjuba;0
2024;1200435;Lambari;0
2024;1200435;Matrinxa;0
2024;1200435;Pacu e patinga;0
2024;1200435;Piau, piapara, piaucu, piava;0
2024;1200435;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200435;Pirapitinga;0
2024;1200435;Pirarucu;0
2024;1200435;Tambacu, tambatinga;0
2024;1200435;Tambaqui;0
2024;1200435;Tilapia;0
2024;1200435;Traira e trairao;0
2024;1200435;Truta;0
2024;1200435;Tucunare;0
2024;1200435;Outros peixes;0
2024;1200450;Carpa;0
2024;1200450;Curimata e Curimbata;7,02
2024;1200450;Dourado;0
2024;1200450;Jatuarana, piabanha e piracanjuba;0
2024;1200450;Lambari;0
2024;1200450;Matrinxa;0
2024;1200450;Pacu e patinga;0
2024;1200450;Piau, piapara, piaucu, piava;2,925
2024;1200450;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200450;Pirapitinga;12,285
2024;1200450;Pirarucu;0
2024;1200450;Tambacu, tambatinga;0
2024;1200450;Tambaqui;33,345
2024;1200450;Tilapia;2,925
2024;1200450;Traira e trairao;0
2024;1200450;Truta;0
2024;1200450;Tucunare;0
2024;1200450;Outros peixes;0
2024;1200500;Carpa;0
2024;1200500;Curimata e Curimbata;6,9
2024;1200500;Dourado;0
2024;1200500;Jatuarana, piabanha e piracanjuba;0
2024;1200500;Lambari;0
2024;1200500;Matrinxa;0
2024;1200500;Pacu e patinga;0
2024;1200500;Piau, piapara, piaucu, piava;4,14
2024;1200500;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200500;Pirapitinga;29,67
2024;1200500;Pirarucu;0
2024;1200500;Tambacu, tambatinga;5,52
2024;1200500;Tambaqui;22,77
2024;1200500;Tilapia;0
2024;1200500;Traira e trairao;0
2024;1200500;Truta;0
2024;1200500;Tucunare;0
2024;1200500;Outros peixes;0
2024;1200609;Carpa;0
2024;1200609;Curimata e Curimbata;31,5
2024;1200609;Dourado;0
2024;1200609;Jatuarana, piabanha e piracanjuba;0
2024;1200609;Lambari;0
2024;1200609;Matrinxa;1,6
2024;1200609;Pacu e patinga;0
2024;1200609;Piau, piapara, piaucu, piava;10,5
2024;1200609;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200609;Pirapitinga;0
2024;1200609;Pirarucu;0
2024;1200609;Tambacu, tambatinga;2,7
2024;1200609;Tambaqui;22,3
2024;1200609;Tilapia;2
2024;1200609;Traira e trairao;0
2024;1200609;Truta;0
2024;1200609;Tucunare;0
2024;1200609;Outros peixes;0
2024;1200708;Carpa;0
2024;1200708;Curimata e Curimbata;0
2024;1200708;Dourado;0
2024;1200708;Jatuarana, piabanha e piracanjuba;0
2024;1200708;Lambari;0
2024;1200708;Matrinxa;0
2024;1200708;Pacu e patinga;0
2024;1200708;Piau, piapara, piaucu, piava;3,42
2024;1200708;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200708;Pirapitinga;2,85
2024;1200708;Pirarucu;0
2024;1200708;Tambacu, tambatinga;3,99
2024;1200708;Tambaqui;46,74
2024;1200708;Tilapia;0
2024;1200708;Traira e trairao;0
2024;1200708;Truta;0
2024;1200708;Tucunare;0
2024;1200708;Outros peixes;0
2024;1200807;Carpa;0
2024;1200807;Curimata e Curimbata;10,29
2024;1200807;Dourado;0
2024;1200807;Jatuarana, piabanha e piracanjuba;0
2024;1200807;Lambari;0
2024;1200807;Matrinxa;0
2024;1200807;Pacu e patinga;0
2024;1200807;Piau, piapara, piaucu, piava;5,88
2024;1200807;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1200807;Pirapitinga;22,05
2024;1200807;Pirarucu;0
2024;1200807;Tambacu, tambatinga;36,75
2024;1200807;Tambaqui;72,03
2024;1200807;Tilapia;0
2024;1200807;Traira e trairao;0
2024;1200807;Truta;0
2024;1200807;Tucunare;0
2024;1200807;Outros peixes;0
2024;1300029;Carpa;0
2024;1300029;Curimata e Curimbata;0
2024;1300029;Dourado;0
2024;1300029;Jatuarana, piabanha e piracanjuba;0
2024;1300029;Lambari;0
2024;1300029;Matrinxa;0
2024;1300029;Pacu e patinga;0
2024;1300029;Piau, piapara, piaucu, piava;0
2024;1300029;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1300029;Pirapitinga;0
2024;1300029;Pirarucu;0
2024;1300029;Tambacu, tambatinga;0
2024;1300029;Tambaqui;0
2024;1300029;Tilapia;0
2024;1300029;Traira e trairao;0
2024;1300029;Truta;0
2024;1300029;Tucunare;0
2024;1300029;Outros peixes;0
2024;1300060;Carpa;0
2024;1300060;Curimata e Curimbata;0
2024;1300060;Dourado;0
2024;1300060;Jatuarana, piabanha e piracanjuba;0
2024;1300060;Lambari;0
2024;1300060;Matrinxa;38
2024;1300060;Pacu e patinga;0
2024;1300060;Piau, piapara, piaucu, piava;0
2024;1300060;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1300060;Pirapitinga;0
2024;1300060;Pirarucu;0
2024;1300060;Tambacu, tambatinga;0
2024;1300060;Tambaqui;45
2024;1300060;Tilapia;0
2024;1300060;Traira e trairao;0
2024;1300060;Truta;0
2024;1300060;Tucunare;0
2024;1300060;Outros peixes;0
2024;1300086;Carpa;0
2024;1300086;Curimata e Curimbata;0
2024;1300086;Dourado;0
2024;1300086;Jatuarana, piabanha e piracanjuba;0
2024;1300086;Lambari;0
2024;1300086;Matrinxa;0
2024;1300086;Pacu e patinga;0
2024;1300086;Piau, piapara, piaucu, piava;0
2024;1300086;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1300086;Pirapitinga;0
2024;1300086;Pirarucu;0
2024;1300086;Tambacu, tambatinga;0
2024;1300086;Tambaqui;0
2024;1300086;Tilapia;0
2024;1300086;Traira e trairao;0
2024;1300086;Truta;0
2024;1300086;Tucunare;0
2024;1300086;Outros peixes;0
2024;1300102;Carpa;0
2024;1300102;Curimata e Curimbata;0
2024;1300102;Dourado;0
2024;1300102;Jatuarana, piabanha e piracanjuba;0
2024;1300102;Lambari;0
2024;1300102;Matrinxa;1,8
2024;1300102;Pacu e patinga;0
2024;1300102;Piau, piapara, piaucu, piava;0
2024;1300102;Pintado, cachara, cachapira, pintachara, surubim;0
2024;1300102;Pirapitinga;0
2024;1300102;Pirarucu;0,47
2024;1300102;Tambacu, tambatinga;0
